station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
SPJC,2020-08-01 14:00,59.00,53.60,82.25,170.00,8.00,0.00,30.03,M,6.21,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 011400Z 17008KT 9999 OVC013 15/12 Q1017 NOSIG RMK PP000
SPJC,2020-08-01 15:00,60.80,53.60,77.14,160.00,8.00,0.00,30.03,M,6.21,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 011500Z 16008KT 9999 OVC013 16/12 Q1017 RMK PP000
SPJC,2020-08-01 16:00,62.60,53.60,72.38,170.00,8.00,0.00,30.00,M,6.21,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 011600Z 17008KT 140V200 9999 OVC015 17/12 Q1016 NOSIG RMK PP000
SPJC,2020-08-01 17:00,64.40,53.60,67.95,200.00,8.00,0.00,30.00,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 011700Z 20008KT 160V230 9999 FEW017 18/12 Q1016 NOSIG RMK BIRD HAZARD RWY 15 PP000
SPJC,2020-08-01 18:00,64.40,53.60,67.95,190.00,9.00,0.00,29.97,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 011800Z 19009KT 160V220 9999 FEW017 18/12 Q1015 NOSIG RMK BIRD HAZARD RWY 15 PP000
SPJC,2020-08-01 19:00,64.40,53.60,67.95,180.00,8.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 011900Z 18008KT CAVOK 18/12 Q1014 NOSIG RMK BIRD HAZARD RWY 15 PP000
SPJC,2020-08-01 20:00,64.40,53.60,67.95,180.00,11.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 012000Z 18011KT CAVOK 18/12 Q1014 NOSIG RMK BIRD HAZARD RWY 15 PP000
SPJC,2020-08-01 21:00,64.40,53.60,67.95,180.00,11.00,0.00,29.91,M,6.21,M,FEW,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 012100Z 18011KT 9999 FEW013 18/12 Q1013 NOSIG RMK BIRD HAZARD RWY 15 PP000
SPJC,2020-08-01 22:00,62.60,53.60,72.38,170.00,11.00,0.00,29.91,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 012200Z 17011KT 9999 FEW015 17/12 Q1013 NOSIG RMK TX18.7 PP000
SPJC,2020-08-01 23:00,60.80,53.60,77.14,170.00,11.00,0.00,29.94,M,4.97,M,BKN,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 012300Z 17011KT 8000 BKN011 16/12 Q1014 BECMG OVC010 RMK PP000
SPJC,2020-08-02 00:00,60.80,55.40,82.37,170.00,11.00,0.00,29.94,M,4.97,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 020000Z 17011KT 8000 OVC010 16/13 Q1014 NOSIG RMK PP000
SPJC,2020-08-02 01:00,60.80,55.40,82.37,170.00,12.00,0.00,29.97,M,6.21,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 020100Z 17012KT 9999 OVC010 16/13 Q1015 NOSIG RMK PP000
SPJC,2020-08-02 02:00,59.00,55.40,87.83,170.00,12.00,0.00,29.97,M,6.21,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 020200Z 17012KT 9999 OVC010 15/13 Q1015 NOSIG RMK PP000
SPJC,2020-08-02 03:00,59.00,55.40,87.83,170.00,10.00,0.00,29.97,M,6.21,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 020300Z 17010KT 9999 OVC010 15/13 Q1015 NOSIG RMK PP000
SPJC,2020-08-02 04:00,59.00,53.60,82.25,170.00,10.00,0.00,29.97,M,6.21,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 020400Z 17010KT 9999 OVC011 15/12 Q1015 NOSIG RMK PP000
SPJC,2020-08-02 05:00,59.00,55.40,87.83,170.00,7.00,0.00,29.97,M,6.21,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 020500Z 17007KT 9999 OVC011 15/13 Q1015 NOSIG RMK PP000
SPJC,2020-08-02 06:00,59.00,53.60,82.25,170.00,8.00,0.00,29.97,M,6.21,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 020600Z 17008KT 9999 OVC011 15/12 Q1015 RMK PP000
SPJC,2020-08-02 07:00,59.00,53.60,82.25,190.00,7.00,0.00,29.94,M,6.21,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 020700Z 19007KT 9999 OVC010 15/12 Q1014 RMK PP000
SPJC,2020-08-02 08:00,59.00,53.60,82.25,180.00,9.00,0.00,29.91,M,6.21,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 020800Z 18009KT 9999 OVC009 15/12 Q1013 NOSIG RMK PP000
SPJC,2020-08-02 09:00,57.20,53.60,87.74,170.00,8.00,0.00,29.91,M,6.21,M,OVC,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 020900Z 17008KT 9999 OVC008 14/12 Q1013 NOSIG RMK PP000
SPJC,2020-08-02 10:00,57.20,53.60,87.74,190.00,6.00,0.00,29.91,M,6.21,M,OVC,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 021000Z 19006KT 9999 OVC008 14/12 Q1013 NOSIG RMK PP000
SPJC,2020-08-02 11:00,57.20,53.60,87.74,180.00,6.00,0.00,29.91,M,6.21,M,OVC,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 021100Z 18006KT 9999 OVC008 14/12 Q1013 NOSIG RMK PP000
SPJC,2020-08-02 12:00,57.20,53.60,87.74,180.00,5.00,0.00,29.91,M,6.21,M,OVC,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 021200Z 18005KT 9999 OVC008 14/12 Q1013 NOSIG RMK TN14.1 PP000
SPJC,2020-08-02 13:00,59.00,55.40,87.83,190.00,5.00,0.00,29.94,M,4.35,M,OVC,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 021300Z 19005KT 7000 OVC008 15/13 Q1014 BECMG OVC012 RMK PP000
SPJC,2020-08-02 14:00,59.00,55.40,87.83,180.00,4.00,0.00,29.97,M,4.35,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 021400Z 18004KT 130V220 7000 OVC007 15/13 Q1015 NOSIG RMK PP000
SPJC,2020-08-02 15:00,59.00,55.40,87.83,M,2.00,0.00,29.97,M,4.97,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 021500Z VRB02KT 8000 OVC007 15/13 Q1015 NOSIG RMK PP000
SPJC,2020-08-02 16:00,60.80,55.40,82.37,M,3.00,0.00,29.97,M,4.97,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 021600Z VRB03KT 8000 OVC010 16/13 Q1015 NOSIG RMK PP000
SPJC,2020-08-02 17:00,60.80,55.40,82.37,270.00,5.00,0.00,29.97,M,5.59,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 021700Z 27005KT 220V340 9000 OVC010 16/13 Q1015 NOSIG RMK PP000
SPJC,2020-08-02 18:00,62.60,55.40,77.29,220.00,8.00,0.00,29.94,M,6.21,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 021800Z 22008KT 170V270 9999 OVC013 17/13 Q1014 NOSIG RMK PP000
SPJC,2020-08-02 19:00,62.60,55.40,77.29,230.00,7.00,0.00,29.91,M,6.21,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 021900Z 23007KT 170V250 9999 OVC013 17/13 Q1013 NOSIG RMK PP000
SPJC,2020-08-02 20:00,62.60,55.40,77.29,210.00,5.00,0.00,29.91,M,6.21,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 022000Z 21005KT 140V260 9999 OVC015 17/13 Q1013 NOSIG RMK PP000
SPJC,2020-08-02 21:00,60.80,53.60,77.14,190.00,9.00,0.00,29.91,M,6.21,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 022100Z 19009KT 9999 OVC013 16/12 Q1013 NOSIG
SPJC,2020-08-02 22:00,60.80,55.40,82.37,170.00,8.00,0.00,29.91,M,6.21,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 022200Z 17008KT 9999 OVC010 16/13 Q1013 NOSIG RMK TX17.4 PP000
SPJC,2020-08-02 23:00,59.00,55.40,87.83,170.00,8.00,0.00,29.91,M,6.21,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 022300Z 17008KT 9999 OVC010 15/13 Q1013 NOSIG RMK PP000
SPJC,2020-08-03 00:00,59.00,55.40,87.83,170.00,7.00,0.00,29.94,M,6.21,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 030000Z 17007KT 9999 OVC011 15/13 Q1014 NOSIG RMK PP000
SPJC,2020-08-03 01:00,59.00,53.60,82.25,170.00,8.00,0.00,29.97,M,6.21,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 030100Z 17008KT 9999 OVC010 15/12 Q1015 NOSIG RMK PP000
SPJC,2020-08-03 02:00,59.00,53.60,82.25,170.00,10.00,0.00,29.97,M,6.21,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 030200Z 17010KT 9999 OVC010 15/12 Q1015 NOSIG RMK PP000
SPJC,2020-08-03 03:00,59.00,53.60,82.25,160.00,8.00,0.00,29.97,M,6.21,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 030300Z 16008KT 9999 OVC011 15/12 Q1015 NOSIG RMK PP000
SPJC,2020-08-03 04:00,59.00,53.60,82.25,170.00,6.00,0.00,30.00,M,6.21,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 030400Z 17006KT 9999 OVC011 15/12 Q1016 NOSIG RMK PP000
SPJC,2020-08-03 05:00,59.00,53.60,82.25,170.00,5.00,0.00,30.00,M,6.21,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 030500Z 17005KT 9999 OVC011 15/12 Q1016 NOSIG RMK PP000
SPJC,2020-08-03 06:00,59.00,53.60,82.25,180.00,5.00,0.00,29.97,M,6.21,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 030600Z 18005KT 9999 OVC011 15/12 Q1015 NOSIG RMK PP000
SPJC,2020-08-03 07:00,59.00,53.60,82.25,190.00,3.00,0.00,29.97,M,5.59,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 030700Z 19003KT 140V220 9000 OVC011 15/12 Q1015 NOSIG RMK PP000
SPJC,2020-08-03 08:00,59.00,55.40,87.83,M,2.00,0.00,29.97,M,4.35,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 030800Z VRB02KT 7000 OVC009 15/13 Q1015 NOSIG RMK PPTRZ
SPJC,2020-08-03 09:00,59.00,55.40,87.83,250.00,3.00,0.00,29.97,M,4.35,M,OVC,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 030900Z 25003KT 7000 OVC008 15/13 Q1015 TEMPO 6000 DZ OVC007 RMK PPTRZ
SPJC,2020-08-03 10:00,57.20,55.40,93.69,240.00,4.00,0.00,99.99,M,6.21,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 031000Z 24004KT 9999 OVC012 14/13 Q1015 FM031000Z 9999 OVC014 RMK PP000
SPJC,2020-08-03 11:00,59.00,53.60,82.25,220.00,4.00,0.00,29.97,M,6.21,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 031100Z 22004KT 9999 OVC014 15/12 Q1015 NOSIG RMK PP000
SPJC,2020-08-03 12:00,59.00,55.40,87.83,240.00,3.00,0.00,30.00,M,6.21,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 031200Z 24003KT 180V290 9999 OVC014 15/13 Q1016 NOSIG RMK TN14.4 PP000
SPJC,2020-08-03 13:00,59.00,55.40,87.83,0.00,0.00,0.00,30.00,M,6.21,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 031300Z 00000KT 9999 OVC014 15/13 Q1016 NOSIG RMK PP000
SPJC,2020-08-03 14:00,59.00,53.60,82.25,290.00,5.00,0.00,30.03,M,6.21,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 031400Z 29005KT 270V340 9999 OVC014 15/12 Q1017 NOSIG RMK PP000
SPJC,2020-08-03 15:00,60.80,55.40,82.37,280.00,5.00,0.00,30.03,M,6.21,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 031500Z 28005KT 240V320 9999 OVC015 16/13 Q1017 NOSIG RMK PP000
SPJC,2020-08-03 16:00,60.80,53.60,77.14,280.00,7.00,0.00,30.03,M,6.21,M,OVC,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 031600Z 28007KT 9999 OVC016 16/12 Q1017 NOSIG RMK PP000
SPJC,2020-08-03 17:00,60.80,53.60,77.14,300.00,5.00,0.00,30.03,M,6.21,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 031700Z 30005KT 270V020 9999 OVC015 16/12 Q1017 NOSIG RMK PP000
SPJC,2020-08-03 18:00,60.80,53.60,77.14,310.00,8.00,0.00,30.00,M,6.21,M,OVC,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 031800Z 31008KT 270V330 9999 OVC017 16/12 Q1016 NOSIG RMK PP000
SPJC,2020-08-03 19:00,60.80,53.60,77.14,310.00,9.00,0.00,29.97,M,6.21,M,OVC,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 031900Z 31009KT 9999 OVC020 16/12 Q1015 NOSIG RMK PP000
SPJC,2020-08-03 20:00,60.80,53.60,77.14,310.00,9.00,0.00,29.97,M,6.21,M,OVC,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 032000Z 31009KT 280V340 9999 OVC020 16/12 Q1015 NOSIG RMK PP000
SPJC,2020-08-03 21:00,60.80,53.60,77.14,310.00,9.00,0.00,29.97,M,6.21,M,OVC,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 032100Z 31009KT 9999 OVC020 16/12 Q1015 NOSIG RMK PP000
SPJC,2020-08-03 22:00,60.80,53.60,77.14,300.00,7.00,0.00,29.97,M,6.21,M,OVC,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 032200Z 30007KT 9999 OVC020 16/12 Q1015 NOSIG RMK TX16.6 PP000
SPJC,2020-08-03 23:00,59.00,55.40,87.83,280.00,6.00,0.00,29.97,M,6.21,M,OVC,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 032300Z 28006KT 9999 OVC018 15/13 Q1015 NOSIG RMK PP000
SPJC,2020-08-04 00:00,59.00,55.40,87.83,290.00,5.00,0.00,30.00,M,6.21,M,OVC,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 040000Z 29005KT 9999 OVC018 15/13 Q1016 NOSIG RMK PP000
SPJC,2020-08-04 01:00,59.00,55.40,87.83,M,2.00,0.00,30.00,M,4.97,M,OVC,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 040100Z VRB02KT 8000 OVC016 15/13 Q1016 NOSIG RMK PP000
SPJC,2020-08-04 02:00,59.00,55.40,87.83,M,2.00,0.00,30.03,M,5.59,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 040200Z VRB02KT 9000 OVC015 15/13 Q1017 NOSIG RMK PP000
SPJC,2020-08-04 03:00,60.80,55.40,82.37,290.00,4.00,0.00,30.03,M,6.21,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 040300Z 29004KT 9999 OVC015 16/13 Q1017 NOSIG RMK PP000
SPJC,2020-08-04 04:00,59.00,55.40,87.83,260.00,3.00,0.00,30.03,M,6.21,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 040400Z 26003KT 230V310 9999 OVC015 15/13 Q1017 NOSIG RMK PP000
SPJC,2020-08-04 05:00,59.00,53.60,82.25,M,2.00,0.00,30.03,M,5.59,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 040500Z VRB02KT 9000 OVC013 15/12 Q1017 NOSIG RMK PP000
SPJC,2020-08-04 06:00,59.00,53.60,82.25,240.00,3.00,0.00,30.03,M,4.97,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 040600Z 24003KT 210V270 8000 OVC011 15/12 Q1017 NOSIG RMK PP000
SPJC,2020-08-04 07:00,59.00,55.40,87.83,180.00,5.00,0.00,30.00,M,4.35,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 040700Z 18005KT 7000 OVC010 15/13 Q1016 NOSIG RMK PP000
SPJC,2020-08-04 08:00,59.00,55.40,87.83,180.00,5.00,0.00,30.00,M,4.35,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 040800Z 18005KT 7000 OVC010 15/13 Q1016 NOSIG RMK PP000
SPJC,2020-08-04 09:00,59.00,55.40,87.83,180.00,6.00,0.00,30.00,M,4.35,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 040900Z 18006KT 7000 OVC010 15/13 Q1016 NOSIG RMK PP000
SPJC,2020-08-04 10:00,59.00,55.40,87.83,180.00,8.00,0.00,30.00,M,4.35,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 041000Z 18008KT 7000 OVC013 15/13 Q1016 NOSIG RMK PP000
SPJC,2020-08-04 11:00,59.00,55.40,87.83,180.00,5.00,0.00,30.00,M,4.97,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 041100Z 18005KT 8000 OVC013 15/13 Q1016 NOSIG RMK PP000
SPJC,2020-08-04 12:00,59.00,55.40,87.83,180.00,4.00,0.00,30.00,M,6.21,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 041200Z 18004KT 9999 OVC013 15/13 Q1016 NOSIG RMK TN14.5 PP000
SPJC,2020-08-04 13:00,60.80,53.60,77.14,200.00,5.00,0.00,30.03,M,6.21,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 041300Z 20005KT 9999 OVC014 16/12 Q1017 NOSIG RMK PP000
SPJC,2020-08-04 14:00,60.80,53.60,77.14,170.00,4.00,0.00,30.06,M,6.21,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 041400Z 17004KT 140V210 9999 OVC014 16/12 Q1018 TEMPO OVC016 RMK PP000
SPJC,2020-08-04 15:00,60.80,53.60,77.14,230.00,4.00,0.00,30.06,M,6.21,M,FEW,OVC,M,M,700.00,1400.00,M,M,M,M,M,M,M,M,M,M,SPJC 041500Z 23004KT 200V270 9999 FEW007 OVC014 16/12 Q1018 NOSIG RMK PP000
SPJC,2020-08-04 16:00,62.60,53.60,72.38,230.00,5.00,0.00,30.06,M,6.21,M,BKN,OVC,M,M,1400.00,1700.00,M,M,M,M,M,M,M,M,M,M,SPJC 041600Z 23005KT 180V270 9999 BKN014 OVC017 17/12 Q1018 NOSIG RMK PP000
SPJC,2020-08-04 17:00,62.60,53.60,72.38,220.00,6.00,0.00,30.03,M,6.21,M,SCT,OVC,M,M,1400.00,1700.00,M,M,M,M,M,M,M,M,M,M,SPJC 041700Z 22006KT 180V260 9999 SCT014 OVC017 17/12 Q1017 NOSIG RMK PP000
SPJC,2020-08-04 18:00,62.60,51.80,67.75,230.00,5.00,0.00,30.00,M,6.21,M,SCT,OVC,M,M,1400.00,1700.00,M,M,M,M,M,M,M,M,M,M,SPJC 041800Z 23005KT 180V270 9999 SCT014 OVC017 17/11 Q1016 NOSIG RMK PP000
SPJC,2020-08-04 19:00,64.40,53.60,67.95,190.00,7.00,0.00,29.97,M,6.21,M,SCT,OVC,M,M,1400.00,1800.00,M,M,M,M,M,M,M,M,M,M,SPJC 041900Z 19007KT 160V220 9999 SCT014 OVC018 18/12 Q1015 NOSIG RMK BIRD HAZARD RWY 15 PP000
SPJC,2020-08-04 20:00,62.60,53.60,72.38,190.00,7.00,0.00,29.97,M,6.21,M,SCT,OVC,M,M,1400.00,1700.00,M,M,M,M,M,M,M,M,M,M,SPJC 042000Z 19007KT 140V220 9999 SCT014 OVC017 17/12 Q1015 NOSIG RMK BIRD HAZARD RWY 15 PP000
SPJC,2020-08-04 21:00,62.60,53.60,72.38,180.00,7.00,0.00,29.94,M,6.21,M,SCT,BKN,M,M,1400.00,1700.00,M,M,M,M,M,M,M,M,M,M,SPJC 042100Z 18007KT 150V220 9999 SCT014 BKN017 17/12 Q1014 NOSIG RMK BIRD HAZARD RWY 15 PP000
SPJC,2020-08-04 22:00,62.60,53.60,72.38,200.00,7.00,0.00,29.94,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 042200Z 20007KT 9999 SCT017 17/12 Q1014 NOSIG RMK TX17.8 BIRD HAZARD RWY 15 PP000
SPJC,2020-08-04 23:00,60.80,53.60,77.14,180.00,10.00,0.00,29.97,M,6.21,M,BKN,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 042300Z 18010KT 9999 BKN016 16/12 Q1015 NOSIG RMK BIRD HAZARD RWY 15 PP000
SPJC,2020-08-05 00:00,60.80,53.60,77.14,160.00,11.00,0.00,29.97,M,6.21,M,FEW,OVC,M,M,700.00,1600.00,M,M,M,M,M,M,M,M,M,M,SPJC 050000Z 16011KT 9999 FEW007 OVC016 16/12 Q1015 NOSIG RMK PP000
SPJC,2020-08-05 01:00,60.80,55.40,82.37,170.00,9.00,0.00,29.97,M,6.21,M,SCT,OVC,M,M,1200.00,1600.00,M,M,M,M,M,M,M,M,M,M,SPJC 050100Z 17009KT 9999 SCT012 OVC016 16/13 Q1015 NOSIG RMK PP000
SPJC,2020-08-05 02:00,60.80,55.40,82.37,170.00,8.00,0.00,30.00,M,6.21,M,SCT,OVC,M,M,1200.00,1600.00,M,M,M,M,M,M,M,M,M,M,SPJC 050200Z 17008KT 9999 SCT012 OVC016 16/13 Q1016 NOSIG RMK PP000
SPJC,2020-08-05 03:00,60.80,55.40,82.37,180.00,9.00,0.00,30.00,M,6.21,M,BKN,OVC,M,M,1200.00,1600.00,M,M,M,M,M,M,M,M,M,M,SPJC 050300Z 18009KT 9999 BKN012 OVC016 16/13 Q1016 NOSIG RMK PP000
SPJC,2020-08-05 04:00,60.80,53.60,77.14,180.00,7.00,0.00,30.00,M,6.21,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 050400Z 18007KT 9999 OVC012 16/12 Q1016 NOSIG RMK PP000
SPJC,2020-08-05 05:00,59.00,53.60,82.25,180.00,8.00,0.00,30.00,M,6.21,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 050500Z 18008KT 9999 OVC012 15/12 Q1016 NOSIG RMK PP000
SPJC,2020-08-05 06:00,59.00,53.60,82.25,190.00,9.00,0.00,30.00,M,6.21,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 050600Z 19009KT 9999 OVC012 15/12 Q1016 NOSIG RMK PP000
SPJC,2020-08-05 07:00,57.20,53.60,87.74,200.00,9.00,0.00,30.00,M,6.21,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 050700Z 20009KT 9999 OVC014 14/12 Q1016 NOSIG RMK PP000
SPJC,2020-08-05 08:00,59.00,53.60,82.25,180.00,8.00,0.00,30.00,M,6.21,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 050800Z 18008KT 9999 OVC015 15/12 Q1016 NOSIG RMK PP000
SPJC,2020-08-05 09:00,57.20,53.60,87.74,180.00,7.00,0.00,30.00,M,6.21,M,OVC,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 050900Z 18007KT 9999 OVC017 14/12 Q1016 NOSIG RMK PP000
SPJC,2020-08-05 10:00,59.00,53.60,82.25,M,2.00,0.00,30.00,M,6.21,M,OVC,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 051000Z VRB02KT 9999 OVC019 15/12 Q1016 NOSIG RMK PP000
SPJC,2020-08-05 11:00,60.80,51.80,72.20,M,1.00,0.00,30.00,M,6.21,M,OVC,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 051100Z VRB01KT 9999 OVC019 16/11 Q1016 NOSIG RMK PP000
SPJC,2020-08-05 12:00,59.00,53.60,82.25,260.00,5.00,0.00,30.00,M,6.21,M,OVC,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 051200Z 26005KT 9999 OVC018 15/12 Q1016 NOSIG RMK TN14.4 PP000
SPJC,2020-08-05 13:00,59.00,55.40,87.83,M,2.00,0.00,30.03,M,5.59,M,FEW,OVC,M,M,1400.00,1700.00,M,M,M,M,M,M,M,M,M,M,SPJC 051300Z VRB02KT 9000 FEW014 OVC017 15/13 Q1017 NOSIG RMK PP000
SPJC,2020-08-05 14:00,59.00,55.40,87.83,M,2.00,0.00,30.03,M,5.59,M,SCT,OVC,M,M,1300.00,1600.00,M,M,M,M,M,M,M,M,M,M,SPJC 051400Z VRB02KT 9000 SCT013 OVC016 15/13 Q1017 NOSIG RMK PP000
SPJC,2020-08-05 15:00,60.80,53.60,77.14,M,2.00,0.00,30.03,M,6.21,M,SCT,OVC,M,M,1500.00,1900.00,M,M,M,M,M,M,M,M,M,M,SPJC 051500Z VRB02KT 9999 SCT015 OVC019 16/12 Q1017 NOSIG RMK BIRD HAZARD RWY 15 PP000
SPJC,2020-08-05 16:00,62.60,53.60,72.38,290.00,5.00,0.00,30.00,M,6.21,M,OVC,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 051600Z 29005KT 270V330 9999 OVC018 17/12 Q1016 NOSIG RMK BIRD HAZARD RWY 15 PP000
SPJC,2020-08-05 17:00,64.40,53.60,67.95,280.00,8.00,0.00,30.00,M,6.21,M,BKN,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 051700Z 28008KT 260V320 9999 BKN020 18/12 Q1016 NOSIG RMK BIRD HAZARD RWY 15 PP000
