Site,Parameter,Date..LT.,Year,Month,Day,Hour,NowCast.Conc.,AQI,AQI.Category,Raw.Conc.,Conc..Unit,Duration,QC.Name
Lima,PM2.5 - Principal,2019-03-30 11:00 AM,2019,3,30,11,25.8,80,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 12:00 PM,2019,3,30,12,21.9,72,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 01:00 PM,2019,3,30,13,21.4,71,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 02:00 PM,2019,3,30,14,18.2,64,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 03:00 PM,2019,3,30,15,18.6,65,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 04:00 PM,2019,3,30,16,16.3,60,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 05:00 PM,2019,3,30,17,18.1,64,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 06:00 PM,2019,3,30,18,21,70,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 07:00 PM,2019,3,30,19,24,76,Moderate,27,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 08:00 PM,2019,3,30,20,24,76,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 09:00 PM,2019,3,30,21,23,74,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 10:00 PM,2019,3,30,22,22.9,74,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 11:00 PM,2019,3,30,23,22.5,73,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 12:00 AM,2019,3,31,0,23.2,74,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 01:00 AM,2019,3,31,1,23.6,75,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 02:00 AM,2019,3,31,2,20.4,68,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 03:00 AM,2019,3,31,3,20.2,68,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 04:00 AM,2019,3,31,4,19.6,67,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 05:00 AM,2019,3,31,5,18,63,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 06:00 AM,2019,3,31,6,16.5,60,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 07:00 AM,2019,3,31,7,14.1,55,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 08:00 AM,2019,3,31,8,14,55,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 09:00 AM,2019,3,31,9,17,61,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 10:00 AM,2019,3,31,10,18,63,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 11:00 AM,2019,3,31,11,21.5,71,Moderate,25,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 12:00 PM,2019,3,31,12,24.7,77,Moderate,28,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 01:00 PM,2019,3,31,13,20.3,68,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 02:00 PM,2019,3,31,14,19.6,67,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 03:00 PM,2019,3,31,15,17.3,62,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 04:00 PM,2019,3,31,16,19.1,66,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 05:00 PM,2019,3,31,17,19,66,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 06:00 PM,2019,3,31,18,18.5,64,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 07:00 PM,2019,3,31,19,18.7,65,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 08:00 PM,2019,3,31,20,18.4,64,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 09:00 PM,2019,3,31,21,15.6,58,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 10:00 PM,2019,3,31,22,13.8,55,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-31 11:00 PM,2019,3,31,23,15.4,58,Moderate,17,UG/M3,1 Hr,Valid
